Sentence #13,
Urgent,O
requirement,O
of,O
Blood,O
AB,O
+ve,O
group,O
for,O
an,O
accident,O
victim,O
in,O
AIIMS,B-geo
",",O
Delhi,B-geo
.,O
If,O
willing,O
to,O
donate,O
",",O
please,O
contact,O
Biju,O
9716680598,O
Sentence #14,
Bengali,O
film,O
director,O
#,O
SrijitMukherji,O
injured,O
in,O
a,O
road,O
accident,O
in,O
#,O
Delhi,B-geo
.,O
Admitted,O
to,O
#,O
AIIMS,O
@,O
FocusNewsIndia,O
Sentence #15,
#,O
Bengali,O
film,O
director,O
#,O
SrijitMukherji,O
injured,O
in,O
a,O
road,O
accident,O
in,O
#,O
Delhi,B-geo
.,O
Admitted,O
to,O
#,O
AIIMS,B-geo
pic.twitter.com/TQFMy0VDzm,O
Sentence #16,
Bengali,O
film,O
director,O
Srijit,B-per
Mukherji,I-per
injured,O
in,O
a,O
road,O
accident,O
in,O
Delhi,B-geo
.,O
Admitted,O
to,O
AIIMS,B-geo
@,O
htTweets,O
Sentence #17,
#,O
Delhi,B-per
Need,I-per
3,O
AB-ve,O
Blood,O
for,O
accident,O
case,O
At,O
AIIMS,B-org
Hosp,I-org
Call,I-org
9891167896,O
via,O
@,O
Pedal_India,B-geo
cc,O
@,O
WeAreNewDelhi,O
@,O
RTDelhi,O
#,O
iCanSaveLife,O
Sentence #18,
@,O
bhogleharsha,O
@,O
BloodDonorsIn,O
#,O
Delhi,B-per
Need,I-per
3,O
units,O
AB-,O
blood,O
At,O
AIIMS,B-geo
For,O
accident,O
case,O
Call,O
...,O
http,O
:,O
//tmi.me/1eWNzw,O
Sentence #19,
#,O
Delhi,B-per
Need,I-per
3,O
units,O
AB-,O
blood,O
At,O
AIIMS,B-geo
For,O
accident,O
case,O
Call,O
9891167896,O
.,O
16Jan,O
.,O
via,O
@,O
Pedal_India,B-geo
Sentence #20,
@,O
BloodDonorsIn,O
#,O
Delhi,B-per
Need,I-per
3,O
units,O
AB-,O
blood,O
At,O
AIIMS,B-geo
For,O
accident,O
case,O
Call,O
9891167896,O
.,O
16Jan,O
.,O
via,O
@,O
Pedal_India,B-geo
Sentence #21,
#,O
Delhi,B-per
Need,I-per
3,O
units,O
AB-,O
blood,O
At,O
AIIMS,B-geo
For,O
accident,O
case,O
Call,O
9891167896,O
.,O
16Jan,O
.,O
via,O
@,O
Pedal_India,B-geo
Sentence #22,
#,O
Delhi,B-geo
#,O
Emergency,B-per
Need,I-per
3,O
AB-ve,O
#,O
blood,O
@,O
AIIMS,B-geo
for,O
accident,O
case,O
.,O
Call,O
9891167896,O
via,O
@,O
Pedal_India,B-geo
pls,O
RT,O
@,O
tavleen_singh,O
Sentence #23,
#,O
Delhi,B-geo
#,O
Emergency,B-per
Need,I-per
3,O
AB-ve,O
#,O
blood,O
@,O
AIIMS,B-geo
for,O
accident,O
case,O
.,O
Call,O
9891167896,O
#,O
Bloodaid,O
via,O
@,O
Pedal_India,B-geo
cc,O
@,O
tajinderbagga,O
@,O
upma23,O
Sentence #24,
#,O
Delhi,B-geo
#,O
Emergency,B-per
Need,I-per
3,O
AB-ve,O
#,O
blood,O
@,O
AIIMS,B-geo
for,O
accident,O
case,O
.,O
Call,O
9891167896,O
#,O
Bloodaid,O
via,O
@,O
Pedal_India,B-geo
cc,O
@,O
Raheelk,O
@,O
tajinderbagg,O
Sentence #25,
#,O
Delhi,B-per
-,I-per
10,O
victims,O
of,O
Defence,B-geo
Colony,I-geo
accident,O
at,O
AIIMS,B-geo
http,O
:,O
//bit.ly/1wMCfep,O
http,O
:,O
//bit.ly/1mKbocU,O
Sentence #26,
Hot,O
News,O
:,O
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
The,O
accident,O
occured,O
when,O
a,O
Honda,O
City,O
car,O
was,O
...,O
http,O
:,O
//dlvr.it/1Fc8Fp,O
Sentence #27,
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
The,O
accident,O
occured,O
when,O
a,O
Honda,O
City,O
car,O
was,O
hit,O
from,O
behind,O
by,O
a,O
Swift,B-org
D,I-org
...,O
Sentence #28,
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
The,O
accident,O
occured,O
when,O
a,O
Honda,O
City,O
car,O
was,O
hit,O
fro,O
...,O
http,O
:,O
//bit.ly/yTl99b,O
Sentence #29,
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
The,O
accident,O
occured,O
when,O
a,O
Honda,O
City,O
car,O
was,O
hit,O
fro,O
...,O
http,O
:,O
//bit.ly/zBl6Zc,O
Sentence #30,
#,O
indianews,O
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
The,O
accident,O
occured,O
when,O
a,O
Honda,B-org
Cit,I-org
...,O
http,O
:,O
//bit.ly/wGvM7n,O
#,O
news,O
Sentence #31,
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
Two,O
people,O
were,O
killed,O
in,O
a,O
road,O
accident,O
here,O
today,B-tim
morning,I-tim
.,O
According,O
to,O
...,O
Sentence #32,
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
Two,O
people,O
were,O
killed,O
in,O
a,O
road,O
accident,O
here,O
today,B-tim
m,O
...,O
http,O
:,O
//bit.ly/wdVxR2,O
Sentence #33,
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
Two,O
people,O
were,O
killed,O
in,O
a,O
road,O
accident,O
here,O
today,B-tim
morning,I-tim
.,O
According,O
to,O
...,O
Sentence #34,
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
Two,O
people,O
were,O
killed,O
in,O
a,O
road,O
accident,O
here,O
today,B-tim
morning,I-tim
.,O
According,O
to,O
...,O
Sentence #35,
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
Two,O
people,O
were,O
killed,O
in,O
a,O
road,O
accident,O
here,O
today,B-tim
m,O
...,O
http,O
:,O
//adf.ly/5o63U,O
Sentence #36,
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
Two,O
people,O
were,O
killed,O
in,O
a,O
road,O
accident,O
here,O
today,B-tim
morning,I-tim
.,O
According,O
to,O
...,O
Sentence #37,
#,O
News,O
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
Two,O
people,O
were,O
killed,O
in,O
a,O
road,O
accident,O
here,O
t,O
...,O
http,O
:,O
//bit.ly/ylTtCS,O
Sentence #38,
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
Two,O
people,O
were,O
killed,O
in,O
a,O
road,O
accident,O
here,O
today,B-tim
m,O
...,O
http,O
:,O
//bit.ly/wWsLFu,O
Sentence #39,
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
Two,O
people,O
were,O
killed,O
in,O
a,O
road,O
accident,O
here,O
today,B-tim
m,O
...,O
http,O
:,O
//bit.ly/A1pOn8,O
Sentence #40,
ndtv,O
:,O
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
Two,O
people,O
were,O
killed,O
in,O
a,O
road,O
accident,O
here,O
t,O
...,O
http,O
:,O
//bit.ly/A1pOn8,O
Sentence #41,
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
Two,O
people,O
were,O
killed,O
in,O
a,O
road,O
accident,O
here,O
today,B-tim
m,O
...,O
http,O
:,O
//bit.ly/wWsLFu,O
Sentence #42,
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
Two,O
people,O
were,O
killed,O
in,O
a,O
road,O
accident,O
here,O
today,B-tim
m,O
...,O
http,O
:,O
//bit.ly/wWsLFu,O
Sentence #43,
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
Two,O
people,O
were,O
killed,O
in,O
a,O
road,O
accident,O
here,O
today,B-tim
m,O
...,O
http,O
:,O
//bit.ly/xtXuU7,O
Sentence #44,
Pregnant,O
woman,O
",",O
AIIMS,B-geo
official,O
killed,O
in,O
Delhi,B-geo
car,O
crash,O
:,O
Two,O
people,O
were,O
killed,O
in,O
a,O
road,O
accident,O
here,O
today,B-tim
m,O
...,O
http,O
:,O
//bit.ly/xtXuU7,O
Sentence #45,
Organs,O
of,O
youth,O
killed,O
in,O
accident,O
save,O
4,O
lives,O
:,O
NEW,B-geo
DELHI,I-geo
:,O
Doctors,O
at,O
AIIMS,B-geo
managed,O
to,O
save,O
lives,O
of,O
...,O
http,O
:,O
//donatelifeindia.org/,O
?,O
p=3181,O
Sentence #46,
Manish,B-org
&,I-org
Shaily,I-org
with,O
help,O
from,O
Delhi,B-org
Police,I-org
and,O
AIIMS,B-geo
Trauma,I-geo
center,O
staff,O
saved,O
the,O
lives,O
of,O
2,O
road,O
accident,O
...,O
http,O
:,O
//fb.me/1czPXH2b2,O
Sentence #47,
Gopinath,B-per
Munde,I-per
ji,I-per
was,O
presently,O
the,O
Union,B-org
Rural,I-org
Development,I-org
Minister,I-org
.,O
He,O
passed,O
away,O
due,O
to,O
a,O
heart,O
attack,O
after,O
the,O
accident,O
at,O
AIIMS,B-geo
",",O
Delhi,B-geo
Sentence #48,
BJP,O
leader,O
and,O
Union,B-org
Minister,I-org
Gopinath,I-org
Munde,O
dies,O
in,O
an,O
accident,O
.,O
Press,O
release,O
by,O
AIIMS,B-geo
Delhi,I-geo
gives,O
out,O
detail,O
.,O
pic.twitter.com/4r04KSquD1,O
Sentence #49,
RIP,O
@,O
the_hindu,O
:,O
Indian,B-org
Rural,I-org
Development,I-org
Minister,I-org
#,O
GopinathMunde,O
passes,O
away,O
at,O
#,O
AIIMS,B-geo
trauma,I-geo
centre,I-geo
after,O
a,O
#,O
Delhi,B-geo
road,I-geo
accident,O
.,O
Sentence #50,
union,O
minister,O
gopinadh,O
munde,O
...,O
met,O
an,O
accident,O
near,O
igi,O
delhi,O
and,O
expired,O
in,O
AIIMS,B-geo
......,O
Sentence #51,
``,O
@,O
Oneindia,B-geo
:,O
Gopinath,O
Munde,O
passes,O
away,O
at,O
AIIMS,B-geo
",",O
New,B-geo
Delhi,I-geo
after,O
fatal,O
accident,O
.,O
RIP,O
'',O
Sentence #52,
Gopinath,O
Munde,O
injured,O
in,O
road,B-geo
accident,O
in,O
Delhi,B-geo
;,O
admitted,O
to,O
AIIMS,B-geo
http,O
:,O
//ift.tt/1kDrfXA,O
#,O
india,O
Sentence #53,
``,O
Rural,B-org
Development,I-org
Minister,I-org
#,O
GopinathMunde,O
passes,O
away,O
at,O
#,O
AIIMS,B-geo
trauma,I-geo
centre,I-geo
after,O
suffering,O
severe,O
head,O
injuries,O
in,O
#,O
Delhi,B-geo
road,I-geo
accident,O
.,O
Sentence #54,
Gopinath,O
Munde,O
meets,O
with,O
accident,O
near,O
Delhi,B-geo
airport,I-geo
",",O
admitted,O
to,O
AIIMS,B-geo
http,O
:,O
//fb.me/6EYbxYQQX,O
Sentence #55,
Gopinath,O
Munde,O
meets,O
with,O
accident,O
near,O
Delhi,B-geo
airport,I-geo
",",O
admitted,O
to,O
AIIMS,B-geo
http,O
:,O
//fb.me/1uhLmTtd9,O
Sentence #56,
Gopinath,O
Munde,O
meets,O
with,O
accident,O
near,O
Delhi,B-geo
airport,I-geo
",",O
admitted,O
to,O
AIIMS,B-geo
http,O
:,O
//fb.me/19W9ImW9K,O
Sentence #57,
Gopinath,O
Munde,O
meets,O
with,O
accident,O
near,O
Delhi,B-geo
airport,I-geo
",",O
admitted,O
to,O
AIIMS,B-geo
http,O
:,O
//disq.us/8iolgn,O
Sentence #58,
#,O
BreakingNews,O
Gopinath,O
Munde,O
injured,O
in,O
road,B-geo
accident,O
in,O
Delhi,B-geo
;,O
admitted,O
to,O
AIIMS,B-geo
http,O
:,O
//bit.ly/1ks4Lxo,O
Sentence #59,
RT-,B-org
Gopinath,I-org
Munde,O
injured,O
in,O
road,B-geo
accident,O
in,O
Delhi,B-geo
;,O
admitted,O
to,O
AIIMS,B-geo
:,O
Union,O
rural,O
development,O
ministe,O
...,O
http,O
:,O
//bit.ly/1mLM1HI,O
#,O
News,O
Sentence #60,
Gopinath,O
Munde,O
meets,O
with,O
accident,O
near,O
Delhi,B-geo
airport,I-geo
",",O
admitted,O
to,O
AIIMS,B-geo
http,O
:,O
//fb.me/6xwzUPxs5,O
Sentence #61,
News,B-per
Flash,I-per
:,O
Rural,B-org
Development,I-org
Minister,I-org
#,O
GopinathMunde,O
injured,O
in,O
road,B-geo
accident,O
in,O
#,O
Delhi,B-geo
admitted,O
to,O
#,O
AIIMS,B-geo
trauma,I-geo
centre,I-geo
Sentence #62,
Union,O
minister,O
Gopinath,O
injured,O
in,O
road,B-geo
accident,O
Munde,O
's,O
death,O
.,O
Morning,O
car,O
accident,O
in,O
Delhi,B-geo
Were,O
subsequently,O
admitted,O
to,O
AIIMS,B-geo
.,O
Sentence #63,
Check,O
this,O
@,O
SuryaRay,O
Gopinath,O
Munde,O
injured,O
in,O
road,B-geo
accident,O
in,O
Delhi,B-geo
;,O
admitted,O
to,O
AIIMS,B-geo
:,O
Union,O
...,O
http,O
:,O
//dlvr.it/5sHmyn,O
#,O
SuryaRay,O
#,O
India,B-geo
Sentence #64,
Gopinath,O
Munde,O
injured,O
in,O
road,B-geo
accident,O
in,O
Delhi,B-geo
;,O
admitted,O
to,O
AIIMS,B-geo
http,O
:,O
//dlvr.it/5sHmxp,O
#,O
News,O
Sentence #65,
this,O
accident,O
also,O
reminds,O
us,O
that,O
more,O
AIIMS,B-geo
like,O
inst,O
.,O
need,O
to,O
be,O
built,O
in,O
every,O
state,O
!,O
!,O
Bhubaneswar,O
to,O
Delhi,B-geo
is,O
too,O
far,O
!,O
Sentence #66,
#,O
TRLFinalMatch,O
pyare,O
papaji,O
mere,O
dost,O
ka,O
accident,O
ho,O
gya,O
pitaji,O
rahmat,O
karna,O
ji,O
aiims,B-geo
delhi,I-geo
troma,O
center,O
me,O
admit,O
h,O
ji.plz,O
Sentence #67,
:,O
This,O
is,O
a,O
good,O
idea,O
.,O
ROAD,B-art
ACCIDENT,I-art
DATA,I-art
be,O
shown,O
ON,B-art
A,I-art
GIANT,I-art
SCREEN,I-art
ON,I-art
LINE,I-art
IN,I-art
AIIMS,I-art
X-ING,I-art
",",O
CON,O
.,O
PL.,O
",",O
DELHI,B-geo
GATE,I-geo
",",O
DHOLA,B-geo
KUAN,I-geo
",",O
ITO,B-geo
",",O
ISBT,O
Sentence #68,
@,O
narendramodi,O
sir,O
",",O
Rajesh,B-geo
is,O
waiting,O
at,O
Aiims,B-geo
trauma,I-geo
centre,I-geo
",",O
Delhi.No,O
one,O
listening.he,O
has,O
gone,O
through,O
fatal,O
accident,O
.,O
Sentence #69,
@,O
narendramodi,O
sir,O
",",O
Rajesh,B-geo
jha,O
will,O
die,O
if,O
nt,O
given,O
immediate,O
treatment.he,O
has,O
gone,O
fatal,O
accident.waiting,O
at,O
Aiims,B-geo
trauma,I-geo
centre,I-geo
",",O
Delhi,B-geo
.,O
Sentence #70,
@,O
JPNadda,O
pl,O
say,O
Aiims,B-geo
trauma,I-geo
centre,I-geo
Delhi,I-geo
to,O
admit,O
vikash,O
jha.he,O
has,O
gone,O
through,O
fatal,O
accident.no,O
one,O
listening,O
there.pl,O
save,O
his,O
life,O
Sentence #71,
@,O
JPNadda,O
sir,O
",",O
vikash,O
jha,O
is,O
very,O
serious.fatal,O
accident.but,O
Aiims,B-geo
trauma,I-geo
centre,I-geo
Delhi,I-geo
nt,O
giving,O
ICU.pl,O
save,O
his,O
life,O
Sentence #72,
Union,O
minister,O
Babul,B-per
Supriyo,I-per
rushed,O
to,O
AIIMS,B-geo
after,O
he,O
met,O
with,O
accident,O
in,O
south,B-geo
Delhi,I-geo
(,O
PTI,O
),O
-,O
via,O
Times,B-per
Now,I-per
App,I-per
http,O
:,O
//web.timesnowmobile.com/getapp,O
Sentence #73,
Union,O
minister,O
Babul,B-per
Supriyo,I-per
rushed,O
to,O
AIIMS,B-geo
after,O
he,O
met,O
with,O
accident,O
in,O
south,B-geo
Delhi,I-geo
-,I-geo
PTI,O
pic.twitter.com/cXePsdbqxx,O
Sentence #74,
Union,O
minister,O
@,O
SuPriyoBabul,O
rushed,O
to,O
#,O
AIIMS,B-geo
after,O
he,O
met,O
with,O
#,O
accident,O
in,O
south,B-geo
#,O
Delhi,B-org
-,I-org
PTI,O
pic.twitter.com/bCVuBt3VXJ,O
Sentence #75,
Union,O
minister,O
Babul,B-per
Supriyo,I-per
rushed,O
to,O
AIIMS,B-geo
after,O
he,O
met,O
with,O
accident,O
in,O
south,B-geo
Delhi,I-geo
(,O
PTI,O
),O
#,O
BengalPolls,O
Sentence #76,
Bike-borne,O
Babul,B-org
Supriyo,I-org
meets,O
with,O
accident,O
",",O
admitted,O
to,O
AIIMS,B-geo
:,O
New,B-geo
Delhi,I-geo
",",O
May,B-tim
6,I-tim
:,O
Union,B-org
Minister,I-org
Babul,I-org
Supr,I-org
...,O
http,O
:,O
//bit.ly/1UFunJy,O
Sentence #77,
Minister,B-org
Babul,I-org
Supriyo,I-org
Admitted,O
to,O
AIIMS,B-geo
",",O
New,B-org
Delhi,I-org
Got,I-org
injured,O
in,O
an,O
accident,O
in,O
hand,O
http,O
:,O
//ibgnews.com/minister-babul-supriyo-admitted-to-aiimsnew-delhi-got-injured-in-an-accident-in-hand-and-chest-while-riding-a-two-wheeler/,O
via,O
@,O
IBG,B-org
News,I-org
Sentence #78,
Bike-borne,O
Babul,B-org
Supriyo,I-org
meets,O
with,O
accident,O
",",O
admitted,O
to,O
AIIMS,B-geo
:,O
New,B-geo
Delhi,I-geo
",",O
May,B-tim
6,I-tim
:,O
Union,B-org
Minister,I-org
Babul,I-org
Supr,I-org
...,O
http,O
:,O
//bit.ly/1UFunJy,O
Sentence #79,
Union,O
Minister,O
@,O
SuPriyoBabul,O
injured,O
in,O
a,O
road,O
accident,O
in,O
Delhi,B-geo
",",O
admitted,O
to,O
AIIMS,B-geo
hospital,I-geo
.,O
Get,O
well,O
soon,O
Dada,O
Sentence #80,
Union,O
Minister,O
@,O
SuPriyoBabul,O
(,O
Babul,B-org
Supriyo,I-org
),O
injured,O
in,O
a,O
road,O
accident,O
in,O
New,B-geo
Delhi,I-geo
",",O
admitted,O
to,O
#,O
AIIMS,B-geo
Sentence #81,
Union,O
minister,O
Babul,B-per
Supriyo,I-per
rushed,O
to,O
AIIMS,B-geo
after,O
he,O
met,O
with,O
accident,O
in,O
south,B-geo
Delhi,I-geo
-,I-geo
PTI,O
Sentence #82,
Union,B-org
Minister,I-org
Babul,I-org
Supriyo,I-org
injured,O
in,O
a,O
road,O
accident,O
in,O
Delhi,B-geo
",",O
admitted,O
to,O
AIIMS,B-geo
Trauma,I-geo
Centre,I-geo
",",O
he,O
's,O
under,O
observation,O
.,O
Sentence #83,
#,O
Flash,O
:,O
Union,B-org
Minister,I-org
Babul,I-org
Supriyo,I-org
injured,O
in,O
a,O
road,O
accident,O
in,O
Delhi,B-geo
",",O
admitted,O
to,O
AIIMS,B-geo
Trauma,I-geo
Centre,I-geo
",",O
he,O
's,O
under,O
observation,O
.,O
Sentence #84,
Union,B-org
Minister,I-org
Babul,I-org
Supriyo,I-org
injured,O
in,O
a,O
road,O
accident,O
in,O
New,B-geo
Delhi,I-geo
",",O
admitted,O
to,O
AIIMS,B-geo
Trauma,I-geo
Centre,I-geo
Sentence #85,
Sir,O
@,O
PiyushGoyalOffc,O
yesterday,O
my,O
uncle,O
had,O
an,O
accident,O
and,O
doctors,O
are,O
referred,O
to,O
AIIMS,B-geo
and,O
his,O
economical,O
status,O
is,O
not,O
well,O
so,O
he,O
cant,O
afford,O
private,O
ambulance,O
from,O
Darbhanga,B-geo
to,O
Delhi,B-geo
if,O
railway,O
will,O
provide,O
a,O
birth,O
than,O
may,O
be,O
he,O
will,O
get,O
well,O
soon,O
.,O
Sentence #86,
Delhi,B-org
police,O
constable,O
Mr,B-per
Sandeep,I-per
Sahi,I-per
paying,O
tribute,O
to,O
three,O
departed,O
souls,O
of,O
AIIMS,B-geo
doctors,O
in,O
road,B-geo
accident,O
on,O
expressway,B-geo
.,O
He,O
had,O
started,O
Road,B-geo
safety,O
awareness,O
walk,O
.,O
pic.twitter.com/77XJ7PfC0L,O
Sentence #87,
3,O
Delhi-,B-geo
#,O
AIIMS,B-geo
docs,O
#,O
"Killed,4",O
#,O
injured,O
in,O
#,O
accident,O
in,O
#,O
UP,O
@,O
aiims_newdelhi,O
http,O
:,O
//www.drugtodayonline.com/medical-news/nation/6834-3-delhi-aiims-docs-killed-4-injured-in-accident-in-up.html,O
Sentence #88,
My,O
tribute,O
to,O
all,O
3,O
Doctor,O
of,O
#,O
AIIMS,B-geo
Delhi,I-geo
",",O
who,O
lost,O
their,O
life,O
in,O
a,O
car,O
accident,O
last,O
night,B-tim
",",O
It,O
is,O
a,O
big,O
damage,O
for,O
for,O
nation,O
.,O
#,O
RIP,O
@,O
drmimranqureshi,O
@,O
DrNeelakshiGswm,O
Sentence #89,
@,O
myogiadityanath,O
yogi,O
g,O
please,O
change,O
yamuna,B-geo
express,I-geo
way,O
name,O
khuni,O
(,O
blood,O
),O
road,O
of,O
india,B-geo
becog,O
17.3.2018,O
.,O
4,O
doctors,O
of,O
aiims,B-geo
delhi,I-geo
dead,O
in,O
road,B-geo
accident.not,O
only,O
doctor,O
many,O
1000,O
people,O
died.either,O
change,O
name,O
ya,O
close,O
the,O
highway.jindgi,O
ek,O
bar,O
milti,O
h,O
yg,O
Sentence #90,
I,O
does,O
condolence,O
for,O
recently,O
Accident,O
on,O
Delhi,B-org
Agra,I-org
Road,I-org
.,O
death,O
Of,O
AIIMS,B-geo
doctors,O
...,O
We,O
pray,O
to,O
God,O
for,O
peace,O
Their,O
soul,O
...,O
and,O
does,O
Request,O
to,O
all,O
yunger,O
",",O
s,O
Caustion,O
for,O
long,O
Drive,O
..,O
Should,O
be,O
safe,O
Drive,O
...,O
Sentence #91,
The,O
seven,O
resident,O
doctors,O
in,O
the,O
Emergency,B-org
Medicine,I-org
Department,I-org
of,O
AIIMS,B-geo
were,O
travelling,O
to,O
Agra,B-geo
from,O
Delhi,B-geo
in,O
a,O
SUV,O
to,O
celebrate,O
the,O
birthday,O
of,O
Dr,B-geo
Harshad,I-geo
Wankhade,I-geo
",",O
who,O
was,O
also,O
killed,O
in,O
the,O
accident,O
.,O
The,O
SUV,O
rammed,O
into,O
a,O
Canter,O
Sentence #92,
While,O
three,O
doctors,O
died,O
on,O
the,O
spot,O
our,O
Sentence #93,
Three,O
AIIMS,B-geo
doctors,O
killed,O
in,O
an,O
accident,O
#,O
AIIMS,B-geo
#,O
AIIMSDelhi,O
#,O
Doctors,O
#,O
EmergencyMedicine,O
#,O
Department,O
#,O
AIIMSDoctorsAccident,O
#,O
AIIMSDoctors,O
#,O
Killed,O
#,O
TragicAccident,O
#,O
RoadAccident,O
#,O
YamunaExpressway,O
#,O
YamunaExpressHighway,O
#,O
Mathura,B-geo
#,O
UttarPradesh,O
